Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_gust,wind_direction
,,,Fahrenheit,%,Miles/hour,Miles/hour,Degrees
11/23/17,13:14,11/23/17-13:14,,,,,
11/23/17,13:04,11/23/17-13:04,,,,,
11/23/17,12:54,11/23/17-12:54,,,,,
11/23/17,12:44,11/23/17-12:44,,,,,
11/23/17,12:34,11/23/17-12:34,84.99,28,,,
11/23/17,12:24,11/23/17-12:24,84.99,28,0,,
11/23/17,12:14,11/23/17-12:14,87.01,24,0,,
11/23/17,12:04,11/23/17-12:04,90,28,0,,
11/23/17,11:54,11/23/17-11:54,91.99,25,0,,
11/23/17,11:44,11/23/17-11:44,91.99,17,0,,
11/23/17,11:34,11/23/17-11:34,91,18,0,,
11/23/17,11:24,11/23/17-11:24,90,19,0,,
11/23/17,11:14,11/23/17-11:14,89.01,20,0,,
11/23/17,11:04,11/23/17-11:04,87.01,21,0,,
11/23/17,10:54,11/23/17-10:54,86,22,0,,
11/23/17,10:44,11/23/17-10:44,84.99,23,0,,
11/23/17,10:34,11/23/17-10:34,84,24,0,,
11/23/17,10:24,11/23/17-10:24,82,26,0,,
11/23/17,10:14,11/23/17-10:14,81,25,0,,
11/23/17,10:04,11/23/17-10:04,81,26,0,,
11/23/17,09:54,11/23/17-09:54,80.01,26,0,,
11/23/17,09:44,11/23/17-09:44,80.01,26,0,,
11/23/17,09:34,11/23/17-09:34,79,27,0,,
11/23/17,09:24,11/23/17-09:24,78.01,28,0,,
11/23/17,09:14,11/23/17-09:14,77,28,0,,
11/23/17,09:04,11/23/17-09:04,77,28,0,,
11/23/17,08:54,11/23/17-08:54,75.99,28,0,,
11/23/17,08:44,11/23/17-08:44,75,29,0,,
11/23/17,08:34,11/23/17-08:34,73,31,0,,
11/23/17,08:04,11/23/17-08:04,71.01,32,0,,
11/23/17,07:54,11/23/17-07:54,70,34,0,,
11/23/17,07:44,11/23/17-07:44,69.01,35,0,,
11/23/17,07:34,11/23/17-07:34,68,34,0,,
11/23/17,07:24,11/23/17-07:24,68,34,0,,
11/23/17,07:14,11/23/17-07:14,68,35,0,,
11/23/17,07:04,11/23/17-07:04,68,33,0,,
11/23/17,06:54,11/23/17-06:54,68,34,0,,
11/23/17,06:44,11/23/17-06:44,69.01,32,0,,
11/23/17,06:34,11/23/17-06:34,69.01,31,0,,
11/23/17,06:24,11/23/17-06:24,69.01,31,0,,
11/23/17,06:14,11/23/17-06:14,69.01,31,0,,
11/23/17,06:03,11/23/17-06:03,70,31,0,,
11/23/17,05:53,11/23/17-05:53,70,30,0,,
11/23/17,05:43,11/23/17-05:43,70,31,0,,
11/23/17,05:33,11/23/17-05:33,70,31,0,,
11/23/17,05:23,11/23/17-05:23,70,33,0,,
11/23/17,05:14,11/23/17-05:14,69.01,34,0,,
11/23/17,05:03,11/23/17-05:03,68,32,0,,
11/23/17,04:54,11/23/17-04:54,68,32,0,,
11/23/17,04:43,11/23/17-04:43,68,32,0,,
11/23/17,04:13,11/23/17-04:13,70,30,0,,
11/23/17,04:04,11/23/17-04:04,70,31,0,,
11/23/17,03:53,11/23/17-03:53,71.01,30,0,,
11/23/17,03:44,11/23/17-03:44,71.01,30,0,,
11/23/17,03:33,11/23/17-03:33,71.01,30,0,,
11/23/17,03:24,11/23/17-03:24,71.01,30,0,,
11/23/17,03:13,11/23/17-03:13,70,30,0,,
11/23/17,03:03,11/23/17-03:03,70,30,0,,
11/23/17,02:54,11/23/17-02:54,69.01,31,0,,
11/23/17,02:44,11/23/17-02:44,68,33,0,,
11/23/17,02:33,11/23/17-02:33,68,34,0,,
11/23/17,02:24,11/23/17-02:24,69.01,33,0,,
11/23/17,02:13,11/23/17-02:13,69.01,33,0,,
11/23/17,02:03,11/23/17-02:03,68,33,0,,
11/23/17,01:53,11/23/17-01:53,68,34,0,,
11/23/17,01:44,11/23/17-01:44,68,34,0,,
11/23/17,01:33,11/23/17-01:33,68,35,0,,
11/23/17,01:23,11/23/17-01:23,68,36,0,,
11/23/17,01:13,11/23/17-01:13,68,35,0,,
11/23/17,01:03,11/23/17-01:03,68,36,0,,
11/23/17,00:53,11/23/17-00:53,68,35,0,,
11/23/17,00:43,11/23/17-00:43,68,35,0,,
11/23/17,00:33,11/23/17-00:33,68,35,0,,
11/22/17,23:54,11/22/17-23:54,68,36,0,,
11/22/17,23:43,11/22/17-23:43,66.99,38,0,,
11/22/17,23:33,11/22/17-23:33,66.99,38,0,,
11/22/17,23:23,11/22/17-23:23,66.99,39,0,,
11/22/17,23:13,11/22/17-23:13,66,40,0,,
11/22/17,23:03,11/22/17-23:03,66,41,0,,
11/22/17,22:53,11/22/17-22:53,66,42,0,,
11/22/17,22:44,11/22/17-22:44,64.99,44,0,,
11/22/17,22:34,11/22/17-22:34,64.99,45,0,,
11/22/17,22:23,11/22/17-22:23,64.99,47,0,,
11/22/17,22:14,11/22/17-22:14,64.99,48,0,,
11/22/17,22:03,11/22/17-22:03,64,49,0,,
11/22/17,21:53,11/22/17-21:53,64,52,0,,
11/22/17,21:43,11/22/17-21:43,64,53,0,,
11/22/17,21:33,11/22/17-21:33,64,55,0,,
11/22/17,21:23,11/22/17-21:23,64,56,0,,
11/22/17,21:13,11/22/17-21:13,64.99,57,0,,
11/22/17,21:04,11/22/17-21:04,64,58,0,,
11/22/17,20:54,11/22/17-20:54,64,59,0,,
11/22/17,20:43,11/22/17-20:43,64,63,0,,
11/22/17,20:34,11/22/17-20:34,64,66,0,,
11/22/17,20:23,11/22/17-20:23,64,65,0,,
11/22/17,20:13,11/22/17-20:13,64,65,0,,
11/22/17,20:03,11/22/17-20:03,64.99,65,0,,
11/22/17,19:53,11/22/17-19:53,64.99,64,0,,
11/22/17,19:43,11/22/17-19:43,64.99,65,0,,
11/22/17,19:34,11/22/17-19:34,64.99,67,0,,
11/22/17,19:23,11/22/17-19:23,66,67,0,,
11/22/17,19:14,11/22/17-19:14,66,67,0,,
11/22/17,19:04,11/22/17-19:04,66,66,0,,
11/22/17,18:53,11/22/17-18:53,66,68,0,,
11/22/17,18:43,11/22/17-18:43,66,67,0,,
11/22/17,18:33,11/22/17-18:33,66,67,0,,
11/22/17,18:24,11/22/17-18:24,66,67,0,,
11/22/17,18:13,11/22/17-18:13,66.99,66,0,,
11/22/17,18:03,11/22/17-18:03,66.99,65,0,,
11/22/17,17:53,11/22/17-17:53,68,62,0,,
11/22/17,17:44,11/22/17-17:44,68,62,0,,
11/22/17,17:34,11/22/17-17:34,69.01,61,0,,
11/22/17,17:23,11/22/17-17:23,69.01,60,0,,
11/22/17,17:13,11/22/17-17:13,70,57,0,,
11/22/17,17:03,11/22/17-17:03,72,54,0,,
11/22/17,16:53,11/22/17-16:53,73.99,46,0,,
11/22/17,16:43,11/22/17-16:43,75,40,0,,
11/22/17,16:33,11/22/17-16:33,77,35,0,,
11/22/17,16:24,11/22/17-16:24,79,31,0,,
11/22/17,16:13,11/22/17-16:13,81,27,0,,
11/22/17,16:03,11/22/17-16:03,82,24,0,,
11/22/17,15:53,11/22/17-15:53,82.99,23,0,,
11/22/17,15:43,11/22/17-15:43,82.99,23,0,,
11/22/17,15:33,11/22/17-15:33,84,22,0,,
11/22/17,15:23,11/22/17-15:23,84,23,0,,
11/22/17,15:13,11/22/17-15:13,84.99,24,0,,
11/22/17,15:03,11/22/17-15:03,86,23,0,,
11/22/17,14:34,11/22/17-14:34,87.01,22,0,,
11/22/17,13:44,11/22/17-13:44,91,20,0,,
11/22/17,13:33,11/22/17-13:33,93,18,0,,
11/22/17,13:24,11/22/17-13:24,93,18,0,,
11/22/17,13:13,11/22/17-13:13,91.99,18,0,,
11/22/17,13:04,11/22/17-13:04,95,17,0,,
11/22/17,12:54,11/22/17-12:54,96.01,13,0,,
11/22/17,12:44,11/22/17-12:44,96.01,14,0,,
11/22/17,11:53,11/22/17-11:53,95,14,0,,
11/22/17,11:44,11/22/17-11:44,95,14,0,,
11/22/17,11:33,11/22/17-11:33,93.99,14,0,,
11/22/17,11:24,11/22/17-11:24,93.99,14,0,,
11/22/17,11:14,11/22/17-11:14,93.99,14,0,,
11/22/17,11:04,11/22/17-11:04,93,15,0,,
11/17/17,04:33,11/17/17-04:33,62.01,89,0,,
11/17/17,04:23,11/17/17-04:23,61,89,0,,
11/17/17,04:13,11/17/17-04:13,61,89,0,,
11/17/17,04:03,11/17/17-04:03,61,89,0,,
11/17/17,03:53,11/17/17-03:53,60.01,89,0,,
11/17/17,03:43,11/17/17-03:43,60.01,88,0,,
11/17/17,03:33,11/17/17-03:33,60.01,88,0,,
11/17/17,03:23,11/17/17-03:23,60.01,88,0,,
11/17/17,03:13,11/17/17-03:13,60.01,88,0,,
11/17/17,03:03,11/17/17-03:03,60.01,88,0,,
11/17/17,02:53,11/17/17-02:53,60.01,88,0,,
11/17/17,02:43,11/17/17-02:43,60.01,87,0,,
11/17/17,02:33,11/17/17-02:33,60.01,87,0,,
11/17/17,02:23,11/17/17-02:23,60.01,87,0,,
11/17/17,02:13,11/17/17-02:13,60.01,87,0,,
11/17/17,02:03,11/17/17-02:03,60.01,87,0,,
11/17/17,01:53,11/17/17-01:53,60.01,87,0,,
11/17/17,01:43,11/17/17-01:43,60.01,87,0,,
11/17/17,01:33,11/17/17-01:33,60.01,86,0,,
11/17/17,01:23,11/17/17-01:23,60.01,86,0,,
11/17/17,01:13,11/17/17-01:13,60.01,86,0,,
11/17/17,01:03,11/17/17-01:03,60.01,86,0,,
11/17/17,00:53,11/17/17-00:53,60.01,86,0,,
11/17/17,00:43,11/17/17-00:43,60.01,86,0,,
11/17/17,00:33,11/17/17-00:33,60.01,86,0,,
11/17/17,00:23,11/17/17-00:23,60.01,86,0,,
11/17/17,00:13,11/17/17-00:13,60.01,86,0,,
11/17/17,00:03,11/17/17-00:03,60.01,86,0,,
11/16/17,23:53,11/16/17-23:53,60.01,87,0,,
11/16/17,23:43,11/16/17-23:43,60.01,87,0,,
11/16/17,23:33,11/16/17-23:33,60.01,87,0,,
11/16/17,23:23,11/16/17-23:23,60.01,87,0,,
11/16/17,23:13,11/16/17-23:13,60.01,87,0,,
11/16/17,23:03,11/16/17-23:03,60.01,87,0,,
11/16/17,22:53,11/16/17-22:53,60.01,87,0,,
11/16/17,22:43,11/16/17-22:43,60.01,87,0,,
11/16/17,22:33,11/16/17-22:33,60.01,87,0,,
11/16/17,22:23,11/16/17-22:23,60.01,87,0,,
11/16/17,22:13,11/16/17-22:13,60.01,87,0,,
11/16/17,22:03,11/16/17-22:03,60.01,86,0,,
11/16/17,21:53,11/16/17-21:53,61,86,0,,
11/16/17,21:43,11/16/17-21:43,61,86,0,,
11/16/17,21:33,11/16/17-21:33,61,86,0,,
11/16/17,21:23,11/16/17-21:23,61,86,0,,
11/16/17,21:13,11/16/17-21:13,61,86,0,,
11/16/17,21:03,11/16/17-21:03,61,86,0,,
11/16/17,20:53,11/16/17-20:53,61,86,0,,
11/16/17,20:43,11/16/17-20:43,61,85,0,,
11/16/17,20:33,11/16/17-20:33,61,85,0,,
11/16/17,20:23,11/16/17-20:23,61,85,0,,
11/16/17,20:13,11/16/17-20:13,61,85,0,,
11/16/17,20:03,11/16/17-20:03,61,85,0,,
11/16/17,19:53,11/16/17-19:53,61,84,0,,
11/16/17,19:43,11/16/17-19:43,61,84,0,,
11/16/17,19:33,11/16/17-19:33,61,84,0,,
11/16/17,19:23,11/16/17-19:23,61,84,0,,
11/16/17,19:13,11/16/17-19:13,61,84,0,,
11/16/17,19:03,11/16/17-19:03,61,83,0,,
11/16/17,18:53,11/16/17-18:53,61,83,0,,
11/16/17,18:43,11/16/17-18:43,62.01,83,0,,
11/16/17,18:23,11/16/17-18:23,62.01,82,0,,
11/16/17,18:13,11/16/17-18:13,62.01,82,0,,
11/16/17,18:03,11/16/17-18:03,62.01,82,0,,
11/16/17,17:53,11/16/17-17:53,62.01,82,0,,
11/16/17,17:43,11/16/17-17:43,62.01,81,0,,
11/16/17,17:33,11/16/17-17:33,63,80,0,,
11/16/17,17:23,11/16/17-17:23,63,79,0,,
11/16/17,17:13,11/16/17-17:13,63,77,0,,
11/16/17,17:03,11/16/17-17:03,64,74,0,,
11/16/17,16:53,11/16/17-16:53,64,70,0,,
11/16/17,16:43,11/16/17-16:43,64,70,0,,
11/16/17,16:33,11/16/17-16:33,64,72,0,,
11/16/17,16:23,11/16/17-16:23,64,73,0,,
11/16/17,16:13,11/16/17-16:13,64.99,74,0,,
11/16/17,16:03,11/16/17-16:03,64.99,73,0,,
11/16/17,15:53,11/16/17-15:53,64.99,71,0,,
11/16/17,15:43,11/16/17-15:43,64.99,68,0,,
11/16/17,15:33,11/16/17-15:33,64.99,67,0,,
11/16/17,15:23,11/16/17-15:23,66,68,0,,
11/16/17,15:13,11/16/17-15:13,66,69,0,,
11/16/17,15:03,11/16/17-15:03,66.99,70,0,,
11/16/17,14:53,11/16/17-14:53,66.99,69,0,,
11/16/17,14:43,11/16/17-14:43,68,67,0,,
11/16/17,14:33,11/16/17-14:33,68,64,0,,
11/16/17,14:23,11/16/17-14:23,68,60,0,,
11/16/17,14:13,11/16/17-14:13,70,58,0,,
11/16/17,14:03,11/16/17-14:03,70,55,0,,
11/16/17,13:53,11/16/17-13:53,70,52,0,,
11/16/17,13:43,11/16/17-13:43,70,50,0,,
11/16/17,13:33,11/16/17-13:33,71.01,46,0,,
11/16/17,13:23,11/16/17-13:23,73,45,0,,
11/16/17,13:13,11/16/17-13:13,73.99,45,0,,
11/16/17,13:03,11/16/17-13:03,75,44,0,,
11/16/17,12:53,11/16/17-12:53,75,45,0,,
11/16/17,12:43,11/16/17-12:43,73.99,47,0,,
11/16/17,12:33,11/16/17-12:33,73,47,0,,
11/16/17,12:23,11/16/17-12:23,72,47,0,,
11/16/17,12:13,11/16/17-12:13,72,46,0,,
11/16/17,12:03,11/16/17-12:03,72,47,0,,
11/16/17,09:43,11/16/17-09:43,,,,,
11/16/17,09:23,11/16/17-09:23,,,,,
11/16/17,09:13,11/16/17-09:13,,,,,
11/16/17,09:03,11/16/17-09:03,,,,,
11/16/17,08:53,11/16/17-08:53,,,,,
11/16/17,08:43,11/16/17-08:43,,,,,
11/16/17,08:33,11/16/17-08:33,,,,,
11/16/17,08:23,11/16/17-08:23,,,,,
11/16/17,08:13,11/16/17-08:13,,,,,
11/16/17,08:03,11/16/17-08:03,,,,,
11/16/17,07:53,11/16/17-07:53,,,,,
11/16/17,07:43,11/16/17-07:43,,,,,
11/16/17,07:33,11/16/17-07:33,,,,,
11/16/17,07:23,11/16/17-07:23,,,,,
11/16/17,07:13,11/16/17-07:13,,,,,
11/16/17,07:03,11/16/17-07:03,,,,,
11/16/17,06:53,11/16/17-06:53,,,,,
11/16/17,06:43,11/16/17-06:43,,,,,
11/16/17,06:33,11/16/17-06:33,,,,,
11/16/17,06:23,11/16/17-06:23,,,,,
11/16/17,06:13,11/16/17-06:13,,,,,
11/16/17,06:03,11/16/17-06:03,,,,,
11/16/17,05:53,11/16/17-05:53,,,,,
11/16/17,05:43,11/16/17-05:43,59,76,0,,
11/16/17,05:33,11/16/17-05:33,59,75,0,,
11/16/17,05:23,11/16/17-05:23,59,74,0,,
11/16/17,05:13,11/16/17-05:13,59,72,0,,
11/16/17,05:03,11/16/17-05:03,60.01,70,0,,
11/16/17,04:53,11/16/17-04:53,59,65,0,,
11/16/17,04:43,11/16/17-04:43,57.99,60,0,,
11/16/17,04:33,11/16/17-04:33,57,62,0,,
11/16/17,04:23,11/16/17-04:23,55.99,65,0,,
11/16/17,04:13,11/16/17-04:13,55.99,66,0,,
11/16/17,04:03,11/16/17-04:03,57,66,0,,
11/16/17,03:53,11/16/17-03:53,57,65,0,,
11/16/17,03:43,11/16/17-03:43,57,64,0,,
11/16/17,03:33,11/16/17-03:33,57,65,0,,
11/16/17,03:23,11/16/17-03:23,57,66,0,,
11/16/17,03:13,11/16/17-03:13,57,69,0,,
11/16/17,03:03,11/16/17-03:03,57,71,0,,
11/16/17,02:53,11/16/17-02:53,57,71,0,,
11/16/17,02:43,11/16/17-02:43,57,71,0,,
11/16/17,02:33,11/16/17-02:33,57,69,0,,
11/16/17,02:23,11/16/17-02:23,57,69,0,,
11/16/17,02:13,11/16/17-02:13,57,70,0,,
11/16/17,02:03,11/16/17-02:03,57.99,70,0,,
11/16/17,01:53,11/16/17-01:53,57.99,71,0,,
11/16/17,01:43,11/16/17-01:43,57.99,72,0,,
11/16/17,01:33,11/16/17-01:33,57.99,72,0,,
11/16/17,01:23,11/16/17-01:23,57.99,71,0,,
11/16/17,01:13,11/16/17-01:13,59,71,0,,
11/16/17,01:03,11/16/17-01:03,59,72,0,,
11/16/17,00:53,11/16/17-00:53,59,72,0,,
11/16/17,00:43,11/16/17-00:43,59,73,0,,
11/16/17,00:33,11/16/17-00:33,59,74,0,,
11/16/17,00:23,11/16/17-00:23,59,75,0,,
11/16/17,00:13,11/16/17-00:13,57.99,77,0,,
11/16/17,00:03,11/16/17-00:03,57.99,78,0,,
11/15/17,23:53,11/15/17-23:53,57.99,80,0,,
11/15/17,23:43,11/15/17-23:43,57.99,81,0,,
11/15/17,23:33,11/15/17-23:33,57.99,81,0,,
11/15/17,23:23,11/15/17-23:23,57.99,81,0,,
11/15/17,23:13,11/15/17-23:13,57.99,80,0,,
11/15/17,23:03,11/15/17-23:03,59,80,0,,
11/15/17,22:53,11/15/17-22:53,59,81,0,,
11/15/17,22:43,11/15/17-22:43,60.01,83,0,,
11/15/17,22:33,11/15/17-22:33,60.01,84,0,,
11/15/17,22:23,11/15/17-22:23,60.01,85,0,,
11/15/17,22:13,11/15/17-22:13,60.01,85,0,,
11/15/17,22:03,11/15/17-22:03,61,84,0,,
11/15/17,21:53,11/15/17-21:53,61,84,0,,
11/15/17,21:43,11/15/17-21:43,61,85,0,,
11/15/17,21:33,11/15/17-21:33,61,85,0,,
11/15/17,21:23,11/15/17-21:23,61,85,0,,
11/15/17,21:13,11/15/17-21:13,61,86,0,,
11/15/17,21:03,11/15/17-21:03,61,86,0,,
11/15/17,20:53,11/15/17-20:53,61,86,0,,
11/15/17,20:43,11/15/17-20:43,61,85,0,,
11/15/17,20:33,11/15/17-20:33,61,85,0,,
11/15/17,20:23,11/15/17-20:23,61,85,0,,
11/15/17,20:13,11/15/17-20:13,61,85,0,,
11/15/17,20:03,11/15/17-20:03,61,83,0,,
11/15/17,19:53,11/15/17-19:53,62.01,83,0,,
11/15/17,19:43,11/15/17-19:43,62.01,83,0,,
11/15/17,19:33,11/15/17-19:33,62.01,83,0,,
11/15/17,19:23,11/15/17-19:23,62.01,83,0,,
11/15/17,19:13,11/15/17-19:13,62.01,84,0,,
11/15/17,19:03,11/15/17-19:03,62.01,84,0,,
11/15/17,18:53,11/15/17-18:53,62.01,84,0,,
11/15/17,18:43,11/15/17-18:43,62.01,83,0,,
11/15/17,18:33,11/15/17-18:33,62.01,83,0,,
11/15/17,18:23,11/15/17-18:23,62.01,82,0,,
11/15/17,18:13,11/15/17-18:13,62.01,82,0,,
11/15/17,18:03,11/15/17-18:03,63,82,0,,
11/15/17,17:53,11/15/17-17:53,63,81,0,,
11/15/17,17:43,11/15/17-17:43,63,81,0,,
11/15/17,17:33,11/15/17-17:33,63,81,0,,
11/15/17,17:23,11/15/17-17:23,64,80,0,,
11/15/17,17:13,11/15/17-17:13,64,79,0,,
11/15/17,17:03,11/15/17-17:03,64.99,76,0,,
11/15/17,16:53,11/15/17-16:53,66,73,0,,
11/15/17,16:43,11/15/17-16:43,66.99,70,0,,
11/15/17,16:33,11/15/17-16:33,68,66,0,,
11/15/17,16:23,11/15/17-16:23,69.01,61,0,,
11/15/17,16:13,11/15/17-16:13,70,58,0,,
11/15/17,16:03,11/15/17-16:03,71.01,53,0,,
11/15/17,15:53,11/15/17-15:53,71.01,48,0,,
11/15/17,15:43,11/15/17-15:43,72,43,0,,
11/15/17,15:33,11/15/17-15:33,73,41,0,,
11/15/17,15:23,11/15/17-15:23,73,41,0,,
11/15/17,15:13,11/15/17-15:13,73.99,42,0,,
11/15/17,15:03,11/15/17-15:03,73.99,43,0,,
11/15/17,14:53,11/15/17-14:53,75,38,0,,
11/15/17,14:43,11/15/17-14:43,75.99,36,0,,
11/15/17,14:33,11/15/17-14:33,75.99,36,0,,
11/15/17,14:23,11/15/17-14:23,75.99,34,0,,
11/15/17,14:13,11/15/17-14:13,75.99,35,0,,
11/15/17,14:03,11/15/17-14:03,75.99,38,0,,
11/15/17,13:53,11/15/17-13:53,75.99,38,0,,
11/15/17,13:43,11/15/17-13:43,75.99,38,0,,
11/15/17,13:33,11/15/17-13:33,75,38,0,,
11/15/17,13:23,11/15/17-13:23,75,38,0,,
11/15/17,13:13,11/15/17-13:13,75,39,0,,
11/15/17,13:03,11/15/17-13:03,75,39,0,,
11/15/17,12:53,11/15/17-12:53,73.99,40,0,,
11/15/17,12:43,11/15/17-12:43,75,39,0,,
11/15/17,12:33,11/15/17-12:33,73.99,40,0,,
11/15/17,12:23,11/15/17-12:23,73.99,40,0,,
11/15/17,12:13,11/15/17-12:13,73.99,41,0,,
11/15/17,12:03,11/15/17-12:03,73,43,0,,
11/15/17,11:53,11/15/17-11:53,72,44,0,,
11/15/17,11:43,11/15/17-11:43,71.01,47,0,,
11/15/17,11:33,11/15/17-11:33,71.01,46,0,,
11/15/17,11:23,11/15/17-11:23,73,46,0,,
11/15/17,11:13,11/15/17-11:13,72,38,0,,
11/15/17,11:03,11/15/17-11:03,71.01,39,0,,
11/15/17,10:53,11/15/17-10:53,70,40,0,,
11/15/17,10:43,11/15/17-10:43,70,41,0,,
11/15/17,10:33,11/15/17-10:33,69.01,41,0,,
11/15/17,10:23,11/15/17-10:23,69.01,42,0,,
11/14/17,06:53,11/14/17-06:53,48.99,72,0,,
11/14/17,06:43,11/14/17-06:43,50,70,0,,
11/14/17,06:33,11/14/17-06:33,48.99,72,0,,
11/14/17,06:23,11/14/17-06:23,48.99,72,0,,
11/14/17,06:13,11/14/17-06:13,48.99,74,0,,
11/14/17,06:03,11/14/17-06:03,48.99,75,0,,
11/14/17,05:53,11/14/17-05:53,48.99,75,0,,
11/14/17,05:43,11/14/17-05:43,48.99,74,0,,
11/14/17,05:33,11/14/17-05:33,48.99,74,0,,
11/14/17,05:23,11/14/17-05:23,50,73,0,,
11/14/17,05:13,11/14/17-05:13,50,73,0,,
11/14/17,05:03,11/14/17-05:03,50,74,0,,
11/14/17,04:53,11/14/17-04:53,50,75,0,,
11/14/17,04:43,11/14/17-04:43,50,76,0,,
11/14/17,04:33,11/14/17-04:33,50,76,0,,
11/14/17,04:23,11/14/17-04:23,50,76,0,,
11/14/17,04:13,11/14/17-04:13,50,76,0,,
11/14/17,04:03,11/14/17-04:03,50,75,0,,
11/14/17,03:53,11/14/17-03:53,50,75,0,,
11/14/17,03:43,11/14/17-03:43,50,75,0,,
11/14/17,03:33,11/14/17-03:33,50,76,0,,
11/14/17,03:23,11/14/17-03:23,50,77,0,,
11/14/17,03:13,11/14/17-03:13,50,78,0,,
11/14/17,03:03,11/14/17-03:03,48.99,78,0,,
11/14/17,02:53,11/14/17-02:53,50,77,0,,
11/14/17,02:43,11/14/17-02:43,50,77,0,,
11/14/17,02:33,11/14/17-02:33,50,77,0,,
11/14/17,02:23,11/14/17-02:23,50,77,0,,
11/14/17,02:13,11/14/17-02:13,50,76,0,,
11/14/17,02:03,11/14/17-02:03,50,75,0,,
11/14/17,01:53,11/14/17-01:53,51.01,74,0,,
11/14/17,01:43,11/14/17-01:43,51.01,72,0,,
11/14/17,01:33,11/14/17-01:33,52,71,0,,
11/14/17,01:23,11/14/17-01:23,53.01,70,0,,
11/14/17,01:13,11/14/17-01:13,53.01,70,0,,
11/14/17,01:03,11/14/17-01:03,53.01,70,0,,
11/14/17,00:53,11/14/17-00:53,52,73,0,,
11/14/17,00:43,11/14/17-00:43,52,75,0,,
11/14/17,00:33,11/14/17-00:33,52,77,0,,
11/14/17,00:23,11/14/17-00:23,51.01,78,0,,
11/14/17,00:13,11/14/17-00:13,51.01,78,0,,
11/14/17,00:03,11/14/17-00:03,51.01,78,0,,
11/13/17,23:53,11/13/17-23:53,51.01,78,0,,
11/13/17,23:43,11/13/17-23:43,51.01,78,0,,
11/13/17,23:33,11/13/17-23:33,51.01,77,0,,
11/13/17,23:23,11/13/17-23:23,51.01,77,0,,
11/13/17,23:13,11/13/17-23:13,52,76,0,,
11/13/17,23:03,11/13/17-23:03,52,76,0,,
11/13/17,22:53,11/13/17-22:53,53.01,75,0,,
11/13/17,22:43,11/13/17-22:43,53.01,75,0,,
11/13/17,22:33,11/13/17-22:33,53.01,76,0,,
11/13/17,22:23,11/13/17-22:23,53.01,76,0,,
11/13/17,22:13,11/13/17-22:13,53.01,77,0,,
11/13/17,22:03,11/13/17-22:03,53.01,77,0,,
11/13/17,21:53,11/13/17-21:53,53.01,76,0,,
11/13/17,21:43,11/13/17-21:43,54,76,0,,
11/13/17,21:33,11/13/17-21:33,54,77,0,,
11/13/17,21:23,11/13/17-21:23,54,76,0,,
11/13/17,21:13,11/13/17-21:13,54,76,0,,
11/13/17,21:03,11/13/17-21:03,55,77,0,,
11/13/17,20:53,11/13/17-20:53,55,78,0,,
11/13/17,20:43,11/13/17-20:43,55,79,0,,
11/13/17,20:33,11/13/17-20:33,55.99,79,0,,
11/13/17,20:23,11/13/17-20:23,55.99,79,0,,
11/13/17,20:13,11/13/17-20:13,55.99,80,0,,
11/13/17,20:03,11/13/17-20:03,57,81,0,,
11/13/17,19:53,11/13/17-19:53,57,81,0,,
11/13/17,19:43,11/13/17-19:43,57,81,0,,
11/13/17,19:33,11/13/17-19:33,57.99,80,0,,
11/13/17,19:23,11/13/17-19:23,57.99,79,0,,
11/13/17,19:13,11/13/17-19:13,59,79,0,,
11/13/17,19:03,11/13/17-19:03,59,77,0,,
11/13/17,18:53,11/13/17-18:53,60.01,75,0,,
11/13/17,18:43,11/13/17-18:43,60.01,73,0,,
11/13/17,18:33,11/13/17-18:33,60.01,72,0,,
11/13/17,18:23,11/13/17-18:23,60.01,75,0,,
11/13/17,18:13,11/13/17-18:13,60.01,74,0,,
11/13/17,18:03,11/13/17-18:03,60.01,71,0,,
11/13/17,17:53,11/13/17-17:53,60.01,69,0,,
11/13/17,17:43,11/13/17-17:43,60.01,66,0,,
11/13/17,17:33,11/13/17-17:33,61,65,0,,
11/13/17,17:23,11/13/17-17:23,61,64,0,,
11/13/17,17:13,11/13/17-17:13,62.01,62,0,,
11/13/17,17:03,11/13/17-17:03,63,60,0,,
11/13/17,16:53,11/13/17-16:53,63,60,0,,
11/13/17,16:43,11/13/17-16:43,64,58,0,,
11/13/17,16:33,11/13/17-16:33,64.99,61,0,,
11/13/17,16:23,11/13/17-16:23,66,61,0,,
11/13/17,16:13,11/13/17-16:13,66,59,0,,
11/13/17,16:03,11/13/17-16:03,66.99,58,0,,
11/13/17,15:53,11/13/17-15:53,68,56,0,,
11/13/17,15:43,11/13/17-15:43,69.01,55,0,,
11/13/17,15:33,11/13/17-15:33,69.01,55,0,,
11/13/17,15:23,11/13/17-15:23,68,55,0,,
11/13/17,15:13,11/13/17-15:13,69.01,52,0,,
11/13/17,15:03,11/13/17-15:03,70,52,0,,
11/13/17,14:53,11/13/17-14:53,70,52,0,,
11/13/17,14:43,11/13/17-14:43,70,52,0,,
11/13/17,14:33,11/13/17-14:33,70,51,0,,
11/13/17,14:23,11/13/17-14:23,70,50,0,,
11/13/17,14:13,11/13/17-14:13,71.01,51,0,,
11/13/17,14:03,11/13/17-14:03,71.01,48,0,,
11/13/17,13:53,11/13/17-13:53,71.01,49,0,,
11/13/17,13:43,11/13/17-13:43,71.01,47,0,,
11/13/17,13:33,11/13/17-13:33,70,50,0,,
